owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
distributed,capacity_in_place,594.2769999999996,594.2769999999996,594.2769999999996,691.5859999999996,691.5859999999996,747.2689999999996,747.2689999999996,747.2689999999996,747.2689999999996,747.2689999999996,922.3859999999995,922.3859999999995,922.3859999999995,922.3859999999995,922.3859999999995,1129.4479999999994,1129.4479999999994,1129.4479999999994,1129.4479999999994,1129.4479999999994,1343.5039999999997,1343.5039999999997,1343.5039999999997,1343.5039999999997,1343.5039999999997,1564.9229999999995,1564.9229999999995,1564.9229999999995,1564.9229999999995,1564.9229999999995
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.941,0.0,0.0,0.0,0.0,34.07,0.0,0.0,0.0,0.0,343.3869999999997,0.0,0.0,0.0,0.0
distributed,capital_outlay,85662457.3441156,0.0,0.0,225941358.5644404,0.0,129217450.84885785,0.0,0.0,0.0,0.0,345499503.94589686,0.0,0.0,0.0,0.0,415941903.1972078,0.0,0.0,0.0,0.0,404030770.36683536,0.0,0.0,0.0,0.0,969105000.8699343,0.0,0.0,0.0,0.0
distributed,fixed_om,4924186.063423342,4924186.063423342,4924186.063423342,6815361.601523495,6815361.601523495,7748375.310502387,7748375.310502387,7748375.310502387,7748375.310502387,7748375.310502387,10346208.150200807,10346208.150200807,10346208.150200807,10346208.150200807,10346208.150200807,12856595.985182062,12856595.985182062,12856595.985182062,12856595.985182062,12856595.985182062,15054244.877581595,15054244.877581595,15054244.877581595,15054244.877581595,15054244.877581595,20748763.794935018,20748763.794935018,20748763.794935018,20748763.794935018,20748763.794935018
distributed,renewable_output,920097.0301379662,920097.0301379662,920097.0301379662,1039497.5184551709,1039497.5184551709,1118653.164989791,1118653.164989791,1118653.164989791,1118653.164989791,1118653.164989791,1208996.3844419643,1208996.3844419643,1208996.3844419643,1208996.3844419643,1208996.3844419643,1444556.1414402714,1444556.1414402714,1444556.1414402714,1444556.1414402714,1444556.1414402714,1637144.7435639997,1637144.7435639997,1637144.7435639997,1637144.7435639997,1637144.7435639997,1793398.3084032608,1793398.3084032608,1793398.3084032608,1793398.3084032608,1793398.3084032608
distributed,storage_load,3840.257238340889,3840.257238340889,3840.257238340889,4582.699995841244,4582.699995841244,5463.61183948542,5463.61183948542,5463.61183948542,5463.61183948542,5463.61183948542,15613.04923815082,15613.04923815082,15613.04923815082,15613.04923815082,15613.04923815082,21586.4154762935,21586.4154762935,21586.4154762935,21586.4154762935,21586.4154762935,26896.978367114538,26896.978367114538,26896.978367114538,26896.978367114538,26896.978367114538,36951.25088338461,36951.25088338461,36951.25088338461,36951.25088338461,36951.25088338461
distributed,total_output,920097.0301379662,920097.0301379662,920097.0301379662,1039497.5184551709,1039497.5184551709,1118653.164989791,1118653.164989791,1118653.164989791,1118653.164989791,1118653.164989791,1208996.3844419643,1208996.3844419643,1208996.3844419643,1208996.3844419643,1208996.3844419643,1444556.1414402714,1444556.1414402714,1444556.1414402714,1444556.1414402714,1444556.1414402714,1637144.7435639997,1637144.7435639997,1637144.7435639997,1637144.7435639997,1637144.7435639997,1793398.3084032608,1793398.3084032608,1793398.3084032608,1793398.3084032608,1793398.3084032608
system,co2_emissions,4681692.196041304,4681692.196041304,4681692.196041304,3620383.98915215,3620383.98915215,2926645.2643385264,2926645.2643385264,2926645.2643385264,2926645.2643385264,2926645.2643385264,1074919.3149144363,1074919.3149144363,1074919.3149144363,1074919.3149144363,1074919.3149144363,1039095.443825837,1039095.443825837,1039095.443825837,1039095.443825837,1039095.443825837,1024914.6447403156,1024914.6447403156,1024914.6447403156,1024914.6447403156,1024914.6447403156,0.0,0.0,0.0,0.0,0.0
system,ev_load,24646.045539869952,24646.045539869952,24646.045539869952,44094.82351228486,44094.82351228486,63752.44387423619,63752.44387423619,63752.44387423619,63752.44387423619,63752.44387423619,145082.01493871113,145082.01493871113,145082.01493871113,145082.01493871113,145082.01493871113,287956.64512725675,287956.64512725675,287956.64512725675,287956.64512725675,287956.64512725675,523472.70188441867,523472.70188441867,523472.70188441867,523472.70188441867,523472.70188441867,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895
system,gross_load,7888120.377966967,7888120.377966967,7888120.377966967,7707564.314963505,7707564.314963505,7602355.6143768225,7602355.6143768225,7602355.6143768225,7602355.6143768225,7602355.6143768225,7310770.447718688,7310770.447718688,7310770.447718688,7310770.447718688,7310770.447718688,7463584.264936345,7463584.264936345,7463584.264936345,7463584.264936345,7463584.264936345,7721999.887742215,7721999.887742215,7721999.887742215,7721999.887742215,7721999.887742215,7910462.92474171,7910462.92474171,7910462.92474171,7910462.92474171,7910462.92474171
