GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
Oahu_CIP_CT,2047,CIP_CT,Oahu,multiple,113,4.00856e+06,1.69497e+06
Oahu_CIP_CT,2048,CIP_CT,Oahu,multiple,113,4.00856e+06,1.69497e+06
Oahu_CIP_CT,2049,CIP_CT,Oahu,multiple,113,4.00856e+06,1.69497e+06
Oahu_CIP_CT,2050,CIP_CT,Oahu,multiple,113,4.00856e+06,1.69497e+06
Oahu_CentralTrackingPV_PV_01,2020,CentralTrackingPV,Oahu,SUN,27.6,8.95051e+06,670995
Oahu_CentralTrackingPV_PV_01,2021,CentralTrackingPV,Oahu,SUN,27.6,8.95051e+06,670995
Oahu_CentralTrackingPV_PV_01,2022,CentralTrackingPV,Oahu,SUN,27.6,8.95051e+06,670995
Oahu_CentralTrackingPV_PV_01,2023,CentralTrackingPV,Oahu,SUN,27.6,8.95051e+06,670995
Oahu_CentralTrackingPV_PV_01,2024,CentralTrackingPV,Oahu,SUN,27.6,8.95051e+06,670995
Oahu_CentralTrackingPV_PV_01,2025,CentralTrackingPV,Oahu,SUN,27.6,8.95051e+06,670995
Oahu_CentralTrackingPV_PV_01,2026,CentralTrackingPV,Oahu,SUN,186.986,2.841e+07,2.56764e+06
Oahu_CentralTrackingPV_PV_01,2027,CentralTrackingPV,Oahu,SUN,239.283,3.46534e+07,3.17589e+06
Oahu_CentralTrackingPV_PV_01,2028,CentralTrackingPV,Oahu,SUN,239.283,3.46534e+07,3.17589e+06
Oahu_CentralTrackingPV_PV_01,2029,CentralTrackingPV,Oahu,SUN,239.283,3.46534e+07,3.17589e+06
Oahu_CentralTrackingPV_PV_01,2030,CentralTrackingPV,Oahu,SUN,239.283,3.46534e+07,3.17589e+06
Oahu_CentralTrackingPV_PV_01,2031,CentralTrackingPV,Oahu,SUN,250.368,3.58735e+07,3.29455e+06
Oahu_CentralTrackingPV_PV_01,2032,CentralTrackingPV,Oahu,SUN,261.453,3.70801e+07,3.41188e+06
Oahu_CentralTrackingPV_PV_01,2033,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2034,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2035,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2036,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2037,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2038,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2039,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2040,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2041,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2042,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2043,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2044,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2045,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2046,CentralTrackingPV,Oahu,SUN,272.066,3.82225e+07,3.52294e+06
Oahu_CentralTrackingPV_PV_01,2047,CentralTrackingPV,Oahu,SUN,244.466,2.9272e+07,2.85194e+06
Oahu_CentralTrackingPV_PV_01,2048,CentralTrackingPV,Oahu,SUN,244.466,2.9272e+07,2.85194e+06
Oahu_CentralTrackingPV_PV_01,2049,CentralTrackingPV,Oahu,SUN,244.466,2.9272e+07,2.85194e+06
Oahu_CentralTrackingPV_PV_01,2050,CentralTrackingPV,Oahu,SUN,244.466,2.9272e+07,2.85194e+06
Oahu_CentralTrackingPV_PV_02,2020,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2021,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2022,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2023,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2024,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2025,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2026,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2027,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2028,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2029,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2030,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2031,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2032,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2033,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2034,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2035,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2036,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2037,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2038,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2039,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2040,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2041,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2042,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2043,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2044,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2045,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2046,CentralTrackingPV,Oahu,SUN,5,1.61976e+06,121557
Oahu_CentralTrackingPV_PV_02,2047,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_02,2048,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_02,2049,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_02,2050,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2020,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2021,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2022,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2023,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2024,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2025,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
